 mold|116v|Mixture of tin and lead|p116v_2
 tip of your finger|116v|Mixture of tin and lead|p116v_2
 bottle of water|117r|A means of molding flowers and plants|p117r_1
 mold|117r|A means of molding flowers and plants|p117r_1
 pinceau|117r|A means of molding flowers and plants|p117r_1
 wire stem|117r|A means of molding flowers and plants|p117r_1
 wire stem|117r|A means of molding flowers and plants|p117r_1
 mold|117r|A means of molding flowers and plants|p117r_1
 wax peg|117r|A means of molding flowers and plants|p117r_1
 small sticks|117r|A means of molding flowers and plants|p117r_1
 wax peg|117r|A means of molding flowers and plants|p117r_1
 thread|117r|A means of molding flowers and plants|p117r_1
 mold|117r|A means of molding flowers and plants|p117r_1
 needle|117r|A means of molding flowers and plants|p117r_1
 Mold en noyau|117r|A means of molding flowers and plants|p117r_1
 molds|117v|For making the ashes of flowers and plants leave molds|p117v_1
 mold|117v|For making the ashes of flowers and plants leave molds|p117v_1
 wire drawing plate|117v|For making the ashes of flowers and plants leave molds|p117v_1
 iron wire wrapped in cotton|117v|For making the ashes of flowers and plants leave molds|p117v_1
 soft brush|117v|For making the ashes of flowers and plants leave molds|p117v_1
 clipped pinceau|117v|For making the ashes of flowers and plants leave molds|p117v_1
 pinceau|117v|Molding a noyau figures of wax or medals of lead|p117v_4
 mold|117v|Blood of snakes|p117v_5
 mold|117v|Blood of snakes|p117v_5
 mold|117v|Blood of snakes|p117v_5
 molds|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 presses|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 boards|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 vessel filled with ashes or sand|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 burin|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 chaple|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 chisel|118r|For removing flashing and barbs from things molded a noyau|p118r_2
 pestled|118r|For grottos|p118r_3
 pestled|118r|For grottos|p118r_3
 pestles|118r|For grottos|p118r_3
 hammer|118r|For grottos|p118r_3
 frames|118v|Casting in frames|p118v_1
 frames|118v|Casting in frames|p118v_1
 pestled|118v|Casting in frames|p118v_1
 noyau molds|118v|Casting in frames|p118v_1
 mortar|118v|Casting in frames|p118v_1
 pestle|118v|Casting in frames|p118v_1
 sieve|118v|Casting in frames|p118v_1
 marble|118v|Casting in frames|p118v_1
 bottle of common water|118v|Casting in frames|p118v_1
 bottle in which one boils tisane|118v|Casting in frames|p118v_1
 good pot of water|118v|Casting in frames|p118v_1
 silver spoonfuls|118v|Casting in frames|p118v_1
 file|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frames|118v|Casting in frames|p118v_1
 trivets of iron|118v|Casting in frames|p118v_1
 frames|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 hands|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 frames|118v|Casting in frames|p118v_1
 frame|118v|Casting in frames|p118v_1
 crucible|119r||p118v_1
 tallow candle|119r||p118v_1
 frames|119r||p118v_1
 frame|119r||p118v_1
 press|119r||p118v_1
 crucible|119r||p118v_1
 crucible|119r||p118v_1
 crucible|119r||p118v_1
 candle|119r||p118v_1
 small brushes|119r||p118v_1
 large frame|119r||p118v_1
 frame|119r|Advice about the above|p119r_1
 hand|119r|Advice about the above|p119r_1
 frame|119r|Advice about the above|p119r_1
 frames|119r|Advice about the above|p119r_1
 pestles|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 furnace of the potters|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 vase|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 sponge|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 frame|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 frame|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 frame|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 fingers|119v|Fashion of preparing aspalt spatc_119v_04|p119v_1
 sheet of tin|120r|Medals stamped from the wax|p120r_1
 glassmaker's furnace|120r|Sand for casting in gold|p120r_2
 flat box|120r|Sand for casting in gold|p120r_2
 cage|120r|IlNightingale|p120r_3
 green fabric|120r|IlNightingale|p120r_3
 drawer|120r|IlNightingale|p120r_3
 barrel full of earth|120r|IlNightingale|p120r_3
 hand|120r|IlNightingale|p120r_3
 small pointed stick|120r|IlNightingale|p120r_3
 cage|120r|IlNightingale|p120r_3
 molds|120v|Crocum ferri|p120v_1
 well-sealed vessel|120v|Keeping dry flowers in the same state all year|p120v_6
 pinceau|120v|Keeping dry flowers in the same state all year|p120v_6
 linen cloth|120v|Keeping dry flowers in the same state all year|p120v_6
 box|120v|Keeping dry flowers in the same state all year|p120v_6
 big vessels|120v|Keeping dry flowers in the same state all year|p120v_6
 box|0121r||p120v_4
 box|0121r||p120v_4
 fingers|0121r||p120v_4
 hourglass|0121r||p120v_4
 fist|0121r||p120v_4
 box|0121r||p120v_4
 box|0121r||p120v_4
 horsehair sieve|0121r||p120v_4
 glass bottles|0121r|For keeping fruits all year|p121r_1
 glass boxes|0121r|For keeping fruits all year|p121r_1
 case|0121r|For keeping fruits all year|p121r_1
 vat, or in a corner of earth full of water|0121r|For keeping fruits all year|p121r_1
 earthenware bowl, from which the peasants eat their soup|121v|For casting in silver|p121v_1
 mortar|121v|For casting in silver|p121v_1
 spatula|121v|For casting in silver|p121v_1
 pinceau|121v|For casting in silver|p121v_1
 table|121v|For casting in silver|p121v_1
 mold|121v|For casting in silver|p121v_1
 molds|121v|For casting in silver|p121v_1
 bowl|121v|For casting in silver|p121v_1
 good lute|121v|Silver for casting|p121v_2
 molds|121v|Silver for casting|p121v_2
 iron wire|121v|Silver for casting|p121v_2
 molds|121v|Silver for casting|p121v_2
 molds|121v|Silver for casting|p121v_2
 molds|121v|Silver for casting|p121v_2
 lute|121v|Silver for casting|p121v_2
 iron wire|121v|Silver for casting|p121v_2
 table|122r|Arranging various animals|p122r_1
 thick needle|122r|Arranging various animals|p122r_1
 tip of a hot iron wire|122r|Arranging various animals|p122r_1
 frame|122r|Arranging various animals|p122r_1
 mold|122r|Arranging various animals|p122r_1
 point of a pen-knife|122r|Arranging various animals|p122r_1
 iron wire|122r|Arranging various animals|p122r_1
 end of a iron wire, that is hot|122r|Flower in the mouth of the snake|p122r_2
 hand|122r|Flower in the mouth of the snake|p122r_2
 thread|122r|Flower in the mouth of the snake|p122r_2
 needle|122r|Flower in the mouth of the snake|p122r_2
 bowl|122v|Cleaning the bowl and the spoon with which one wets the sand|p122v_1
 spoon|122v|Cleaning the bowl and the spoon with which one wets the sand|p122v_1
 bowl|122v|Cleaning the bowl and the spoon with which one wets the sand|p122v_1
 spatula|122v|Cleaning the bowl and the spoon with which one wets the sand|p122v_1
 spoon|122v|Cleaning the bowl and the spoon with which one wets the sand|p122v_1
 mold|122v|Cleaning the bowl and the spoon with which one wets the sand|p122v_1
 mold|122v|Molding hollow|p122v_2
 clay slab|122v|Molding hollow|p122v_2
 pestle|123r|A means di far correr otnegrac_123r_01|p123r_1
 good crucible|123r|A means di far correr otnegrac_123r_01|p123r_1
 crucible|123r|A means di far correr otnegrac_123r_01|p123r_1
 good tile|123r|A means di far correr otnegrac_123r_01|p123r_1
 iron wire|123r|A means di far correr otnegrac_123r_01|p123r_1
 lute|123r|A means di far correr otnegrac_123r_01|p123r_1
 pestled|123r|A means di far correr otnegrac_123r_01|p123r_1
 lute|123r|A means di far correr otnegrac_123r_01|p123r_1
 crucible|123r|A means di far correr otnegrac_123r_01|p123r_1
 lute|123r|A means di far correr otnegrac_123r_01|p123r_1
 crucible|123r|A means di far correr otnegrac_123r_01|p123r_1
 Lute|123r|A means di far correr otnegrac_123r_01|p123r_1
 crucible|123r|A means di far correr otnegrac_123r_01|p123r_1
 lute|123v||p123r_1
 crucible|123v||p123r_1
 four à vent|123v||p123r_1
 crucible|123v||p123r_1
 cloth|123v||p123r_1
 crucible|123v||p123r_1
 crucible|123v||p123r_1
 crucible|123v||p123r_1
 pestled|123v||p123r_1
 crucible|123v||p123r_1
 luted|123v||p123r_1
 furnace|123v||p123r_1
 mold|124r|Noyaulx for molding hollow|p124r_2
 carton|124r|Spider’s web|p124r_3
 point|124r|Spider’s web|p124r_3
 glued to the carton|124r|Spider’s web|p124r_3
 hammer|124r|Fine gold|p124r_4
 Molds|124v|Casting with gold|p124v_2
 pot|124v|Casting with gold|p124v_2
 reverberatory furnace|124v|Casting with gold|p124v_2
 molds|124v|Casting with gold|p124v_2
 pot|124v|Casting with gold|p124v_2
 pot|124v|Casting with gold|p124v_2
 mold|124v|Casting with gold|p124v_2
 pot|124v|Casting with gold|p124v_2
 forge|124v|Casting with gold|p124v_2
 hot iron wire|124v|A means to make the gate for small female lizards|p124v_3
 end of the hot iron wire|124v|A means to make the gate for small female lizards|p124v_3
 mold|124v|A means to make the gate for small female lizards|p124v_3
 knife|124v|A means to make the gate for small female lizards|p124v_3
 mold|125r||p124v_3
 wax|125r||p124v_3
 mortar|125r|Plaster|p125r_1
 mold|125r|Plaster|p125r_1
 plaster molds|125r|Plaster|p125r_1
 plaster mold|125v|Plaster for casting in wax|p125v_3
 mold|125v|Plaster for casting in wax|p125v_3
 plaster mold|126r|Molding fruits and animals in sugar|p126r_1
 molds|126r|Molding fruits and animals in sugar|p126r_1
 slab|126r|Molding fruits and animals in sugar|p126r_1
 clay slab|126r|Molding fruits and animals in sugar|p126r_1
 molds|126r|Molding fruits and animals in sugar|p126r_1
 mold|126r|Molding fruits and animals in sugar|p126r_1
 mold|126r|Molding fruits and animals in sugar|p126r_1
 mold|126r|Molding fruits and animals in sugar|p126r_1
 mold|126r|Molding fruits and animals in sugar|p126r_1
 almond|126r|Molding fruits and animals in sugar|p126r_1
 molds|126v|Crocum ferri|p126v_1
 mold|126v|Crocum ferri|p126v_1
 molds|126v|Plaster|p126v_2
 molds|126v|Plaster|p126v_2
 press|126v|Plaster|p126v_2
 mold|126v|Plants difficult to burn in the noyau|p126v_3
 mold|126v|Plants difficult to burn in the noyau|p126v_3
 moules|126v|Plants difficult to burn in the noyau|p126v_3
 circle of earth|126v|Plants difficult to burn in the noyau|p126v_3
 mold|127r||p126v_3
 mold|127r||p126v_3
 Molds of plaster|127r|Molds of plaster for wax|p127r_1
 mold of plaster|127r|Molds of plaster for wax|p127r_1
 mold|127r|Molds of plaster for wax|p127r_1
 mold|127r|Molds of plaster for wax|p127r_1
 lute|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 luted|127v|Founders’ earth|p127v_1
 clamps|127v|Founders’ earth|p127v_1
 crucible|127v|Founders’ earth|p127v_1
 mold|127v|Founders’ earth|p127v_1
 clamps|127v|Founders’ earth|p127v_1
 lute|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 lute|127v|Founders’ earth|p127v_1
 mold|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 forge|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 forge|127v|Founders’ earth|p127v_1
 sieved|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 Iron wire|127v|Founders’ earth|p127v_1
 Lute|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 mold|127v|Founders’ earth|p127v_1
 molds|127v|Founders’ earth|p127v_1
 Lute|127v|Founders’ earth|p127v_1
 mold|127v|Founders’ earth|p127v_1
 four de reverberation|127v|Founders’ earth|p127v_1
 mold|127v|Founders’ earth|p127v_1
 lute|127v|Founders’ earth|p127v_1
 forge|127v|Founders’ earth|p127v_1
 tuelle|127v|Founders’ earth|p127v_1
 bellow|127v|Founders’ earth|p127v_1
 metals|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 metals|128r|Casting in silver and gold|p128r_1
 mold|128r|Casting in silver and gold|p128r_1
 molletes|128r|Casting in silver and gold|p128r_1
 forge|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 forge|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 bellows|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 pincers|128r|Casting in silver and gold|p128r_1
 tuelle|128r|Casting in silver and gold|p128r_1
 bellow|128r|Casting in silver and gold|p128r_1
 bellows|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 tuelle|128r|Casting in silver and gold|p128r_1
 forge|128r|Casting in silver and gold|p128r_1
 crucible|128r|Casting in silver and gold|p128r_1
 molds|128r|Casting in silver and gold|p128r_1
 furnace|128r|Casting in silver and gold|p128r_1
 mold|128r|Casting in silver and gold|p128r_1
 furnace|128r|Casting in silver and gold|p128r_1
 terrine|128v||p128r_1
 vessel|128v||p128r_1
 pincers|128v||p128r_1
 well reddened mold|128v||p128r_1
 mold|128v||p128r_1
 mold|128v||p128r_1
 well melted silver|128v||p128r_1
 forge|128v||p128r_1
 mold|128v||p128r_1
 pincers|128v||p128r_1
 small bellows|128v||p128r_1
 forge|128v|Whitening of cast silver|p128v_1
 brushed|128v|Whitening of cast silver|p128v_1
 paper|128v|Whitening of cast silver|p128v_1
 forge|128v|Whitening of cast silver|p128v_1
 brushed|128v|Whitening of cast silver|p128v_1
 crucible|128v|Whitening of cast silver|p128v_1
 vessel|128v|Whitening of cast silver|p128v_1
 coarse linen|129r|Viper color|p129r_3
 oven|129v|Animals dried in the oven for a long time|p129v_1
 slab of earth|129v|Animals dried in the oven for a long time|p129v_1
 points of iron wire|129v|Animals dried in the oven for a long time|p129v_1
 oven|129v|Animals dried in the oven for a long time|p129v_1
 oven|129v|Animals dried in the oven for a long time|p129v_1
 oven|129v|Animals dried in the oven for a long time|p129v_1
 pinceau|129v|Animals dried in the oven for a long time|p129v_1
 brush|129v|Animals dried in the oven for a long time|p129v_1
 candle|129v|Spider molded on a leaf|p129v_4
 sieved|129v|Spider molded on a leaf|p129v_4
 clay slab|129v|Spider molded on a leaf|p129v_4
 point of iron or latten wire|129v|Spider molded on a leaf|p129v_4
 small points of latten wire|129v|Spider molded on a leaf|p129v_4
 point of a hot iron wire|129v|Spider molded on a leaf|p129v_4
 small pincers|129v|Spider molded on a leaf|p129v_4
 hot iron wire|129v|Spider molded on a leaf|p129v_4
 pen-knife|129v|Spider molded on a leaf|p129v_4
 circle of earth|129v|Spider molded on a leaf|p129v_4
 mold|129v|Spider molded on a leaf|p129v_4
 oven|130r|Animals dried in an oven|p130r_1
 small stick|130r|Animals dried in an oven|p130r_1
 iron points|130r|Animals dried in an oven|p130r_1
 small board|130r|Animals dried in an oven|p130r_1
 small rings of iron wire|130r|Animals dried in an oven|p130r_1
 oven|130r|Animals dried in an oven|p130r_1
 balls of lead or of wax|130r|Animals dried in an oven|p130r_1
 clay slab|130r|Molding a single spider|p130r_3
 points of fine iron latten wire|130r|Molding a single vine leaf|p130r_4
 clay slab|130r|Molding a single vine leaf|p130r_4
 mold|130r|Molding a single vine leaf|p130r_4
 mold|130r|Molding a single vine leaf|p130r_4
 mold|130v|Molding a crab|p130v_1
 pen-knife|130v|Molding a crab|p130v_1
 mold|130v|Molding a crab|p130v_1
 mold|130v|Molding a crab|p130v_1
 mold|130v|For molding thin|p130v_3
 mold|130v|For molding thin|p130v_3
 mold|130v|For molding thin|p130v_3
 mold|130v|For molding thin|p130v_3
 mold|131r|Plants that are awkward to burn in the mold|p131r_1
 clay slab|131r|Letters and molded paper|p131r_2
 quite flat slate|131r|For adorning beds, mirrors, and suchlike|p131r_3
 mold|131r|Molded waxes|p131r_5
 mold|131r|Molded waxes|p131r_5
 mold|131r|Molded waxes|p131r_5
 candle|131v||p131r_5
 mold|131v||p131r_5
 mold|131v||p131r_5
 mold|131v|When the cast of tin or lead becomes porous|p131v_1
 finger|131v|When the cast of tin or lead becomes porous|p131v_1
 burin|131v|When the cast of tin or lead becomes porous|p131v_1
 file|131v|When the cast of tin or lead becomes porous|p131v_1
 chaple|131v|When the cast of tin or lead becomes porous|p131v_1
 mold|131v|When the cast of tin or lead becomes porous|p131v_1
 finger|131v|When the cast of tin or lead becomes porous|p131v_1
 mold|132r||p131v_1
 Mold|132r|Mold made in two casts|p132r_1
 clamps|132r|Mold made in two casts|p132r_1
 lutes|132r|Mold made in two casts|p132r_1
 mold|132r|Mold made in two casts|p132r_1
 mold|132r|Mold made in two casts|p132r_1
 presses|132r|Mold made in two casts|p132r_1
 terrine|132r|Mold made in two casts|p132r_1
 mold|132r|Mold made in two casts|p132r_1
 mold|132r|Mold made in two casts|p132r_1
 clamp|132r|Mold made in two casts|p132r_1
 lute|132r|Mold made in two casts|p132r_1
 molds|132r|Method for reheating the molds|p132r_2
 forge|132r|Method for reheating the molds|p132r_2
 mold|132r|Method for reheating the molds|p132r_2
 mold|132r|Method for reheating the molds|p132r_2
 molds|132r|Method for reheating the molds|p132r_2
 grate|132r|Method for reheating the molds|p132r_2
 oven|132r|Method for reheating the molds|p132r_2
 mold|132r|Method for reheating the molds|p132r_2
 little bellows|132r|Method for reheating the molds|p132r_2
 molds|132r|Method for reheating the molds|p132r_2
 luted|132r|Method for reheating the molds|p132r_2
 mold|132r|Method for reheating the molds|p132r_2
 frame|132v|Common sand from the mine|p132v_1
 molds|132v|Common sand from the mine|p132v_1
 porphyry|132v|Crocum ferri|p132v_2
 nail|132v|Crocum ferri|p132v_2
 pot|132v|Crocum ferri|p132v_2
 four à vent|132v|Crocum ferri|p132v_2
 fingers|132v|Crocum ferri|p132v_2
 mold|132v|Crocum ferri|p132v_2
 mold|132v|Crocum ferri|p132v_2
 nail|132v|Crocum ferri|p132v_2
 mold|132v|Crocum ferri|p132v_2
 mold|132v|Crocum ferri|p132v_2
 molds|132v|Crocum ferri|p132v_2
 molds|132v|Crocum ferri|p132v_2
 molds|132v|Crocum ferri|p132v_2
 mold|133r|Feet of smalls lizards for gold and silver|p133r_2
 points of iron wire|133r|Marks from the points of iron wire which are found on the head of the animal|p133r_3
 points|133r|Marks from the points of iron wire which are found on the head of the animal|p133r_3
 point|133r|Marks from the points of iron wire which are found on the head of the animal|p133r_3
 iron point|133r|Marks from the points of iron wire which are found on the head of the animal|p133r_3
 hot iron wire|133r|Marks from the points of iron wire which are found on the head of the animal|p133r_3
 Clamps|133r|Clamps and broken mold|p133r_4
 mold|133r|Clamps and broken mold|p133r_4
 clamps|133r|Clamps and broken mold|p133r_4
 mold|133r|Clamps and broken mold|p133r_4
 molds|133r|Clamps and broken mold|p133r_4
 mold|133r|Clamps and broken mold|p133r_4
 clamps|133r|Clamps and broken mold|p133r_4
 Lute|133r|Clamps and broken mold|p133r_4
 lute|133r|Clamps and broken mold|p133r_4
 mold|133r|Clamps and broken mold|p133r_4
 clamps|133r|Clamps and broken mold|p133r_4
 lute|133r|Clamps and broken mold|p133r_4
 mold|133v|Bubbles and little holes which are found in the mold|p133v_1
 small molds|133v|Bubbles and little holes which are found in the mold|p133v_1
 bowl|133v|Bubbles and little holes which are found in the mold|p133v_1
 bowl|133v|Bubbles and little holes which are found in the mold|p133v_1
 mold|133v|Thing that does not release|p133v_2
 chisels|133v|Thing that does not release|p133v_2
 blood|133v|Thing that does not release|p133v_2
 mold|133v|Thing that does not release|p133v_2
 mold|133v|Thing that does not release|p133v_2
 oven|133v|Thing that does not release|p133v_2
 mold|133v|Thing that does not release|p133v_2
 pin|133v|Thing that does not release|p133v_2
 little points|133v|Thing that does not release|p133v_2
 pin|133v|Thing that does not release|p133v_2
 mold|133v|Various animals entwined|p133v_3
 oven|133v|Various animals entwined|p133v_3
 hot iron wire|133v|Various animals entwined|p133v_3
 earthen slab|133v|Various animals entwined|p133v_3
 points|134r||p133v_3
 clay slab|134r||p133v_3
 slabs of wax|134r||p133v_3
 mold|134r||p133v_3
 mold|134r||p133v_3
 mold|134r||p133v_3
 mold|134r|For mending a pierced mold|p134r_1
 iron points|134r|For mending a pierced mold|p134r_1
 mold|134r|For mending a pierced mold|p134r_1
 lute|134r|For mending a pierced mold|p134r_1
 molds|134r|Sand of crocum|p134r_2
 marble|134v|For making ☀ run|p134v_1
 forge|134v|For making ☀ run|p134v_1
 clamp|134v|For gold casts for large works|p134v_2
 molds|134v|For gold casts for large works|p134v_2
 iron wire|134v|For gold casts for large works|p134v_2
 little bands|134v|For gold casts for large works|p134v_2
 forge|134v|For gold casts for large works|p134v_2
 burin|134v|Secret for soldering gold and silver for small works|p134v_3
 big molds|135r|Gate|p135r_2
 mold|135r|Gate|p135r_2
 mold|135r|Gate|p135r_2
 clay slab|135r|Vine leaf and small frog|p135r_3
 small points|135r|Vine leaf and small frog|p135r_3
 small bristle brushes|135r|Vine leaf and small frog|p135r_3
 crucible|135v|Casting in ☼|p135v_1
 forge|135v|Casting in ☼|p135v_1
 crucible|135v|Casting in ☼|p135v_1
 bellows|135v|Casting in ☼|p135v_1
 forge|135v|Casting in ☼|p135v_1
 crucible|135v|Casting in ☼|p135v_1
 little bellows|135v|Casting in ☼|p135v_1
 crucible|135v|Casting in ☼|p135v_1
 little bellows|135v|Casting in ☼|p135v_1
 crucible|135v|Casting in ☼|p135v_1
 small bellows|135v|Casting in ☼|p135v_1
 lute|135v|Casting in ☼|p135v_1
 mold|135v|Casting in ☼|p135v_1
 forge|135v|Casting in ☼|p135v_1
 four à vent|135v|Casting in ☼|p135v_1
 mold|135v|Casting in ☼|p135v_1
 small & large bellows|136r||p135v_1
 mold|136r||p135v_1
 moulet|136r||p135v_1
 crucible|136r||p135v_1
 little bellows|136r||p135v_1
 crucible|136r||p135v_1
 fourneau à vent|136r||p135v_1
 fournaise|136r||p135v_1
 brim of a burin|136r|DEsmEnamelling thin works|p136r_1
 mold|136v|For casting with latten|p136v_1
 frame|136v|For casting with latten|p136v_1
 mold|136v|For casting with latten|p136v_1
 stalk of copper or iron|136v|For casting with latten|p136v_1
 cloth, soaked in pig fat, mixed with saltpeter or sal ammoniac|136v|For casting with latten|p136v_1
 cauldron|137r|For casting in red copper|p137r_1
 mold|137r|For casting in red copper|p137r_1
 tows|137r|For casting in red copper|p137r_1
 mold|137r|For casting in red copper|p137r_1
 brazier|137r|For casting in red copper|p137r_1
 pot|137r|For casting in red copper|p137r_1
 vessel|137r|For casting in red copper|p137r_1
 glass bottle|137r|Huile tingente to make metals run|p137r_2
 Clamps|137r|Clamps|p137r_3
 flat pincers of iron wire|137r|Clamps|p137r_3
 anvil|137r|Clamps|p137r_3
 molds|137r|Clamps|p137r_3
 molds|137v|Tempering sand for molds of flat medals|p137v_1
 pinceau|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 finger|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 point of a knife|137v|Tempering sand for molds of flat medals|p137v_1
 mold|137v|Tempering sand for molds of flat medals|p137v_1
 knife points|137v|Tempering sand for molds of flat medals|p137v_1
 point of an oiled pinceau|137v|Tempering sand for molds of flat medals|p137v_1
 molds|138r||p137v_1
 molds|138r||p137v_1
 mold|138r||p137v_1
 molds|138r||p137v_1
 clamps|138r||p137v_1
 lutes|138r||p137v_1
 frames|138r||p137v_1
 molds|138r||p137v_1
 molds|138r||p137v_1
 fresh clay slab|138r||p137v_1
 mold|138r||p137v_1
 table|138r||p137v_1
 mold|138r||p137v_1
 mold|138r||p137v_1
 molds|138v|Talcum mixed in the molds|p138v_1
 steel mortar|138v|Talcum mixed in the molds|p138v_1
 pestle|138v|Talcum mixed in the molds|p138v_1
 file|138v|Talcum mixed in the molds|p138v_1
 forge|138v|Gold cast very thinly|p138v_2
 cloth|138v|Gold cast very thinly|p138v_2
 things that withstand the fire|138v|Gold cast very thinly|p138v_2
 hammer|138v|Gold cast very thinly|p138v_2
 cloth|138v|Gold cast very thinly|p138v_2
 steel point|138v|Counterfeitc_003r_02 diamonds put in a work|p138v_3
 small finishing hammer|138v|Counterfeitc_003r_02 diamonds put in a work|p138v_3
 mold|139r|Casts of lead and tin|p139r_1
 finger|139r|Casts of lead and tin|p139r_1
 crucible|139r|Casts of lead and tin|p139r_1
 bellows|139r|Casts of lead and tin|p139r_1
 crucible|139r|Casts of lead and tin|p139r_1
 scraper|139r|Casts of lead and tin|p139r_1
 little bellows|139r|Casts of lead and tin|p139r_1
 mold|139r|Casts of lead and tin|p139r_1
 mold|139r|Casts of lead and tin|p139r_1
 press|139r|Casts of lead and tin|p139r_1
 mold|139r|Casts of lead and tin|p139r_1
 mold|139r|Casts of lead and tin|p139r_1
 molds|139r|Casts of lead and tin|p139r_1
 very tight presses|139r|Casts of lead and tin|p139r_1
 sheets of copper|139r|Casts of lead and tin|p139r_1
 large molds|139r|Casts of lead and tin|p139r_1
 square pots|139r|Casts of lead and tin|p139r_1
 cuttlefish bone|139r|Casts of lead and tin|p139r_1
 cuttlefish bone|139r|Casts of lead and tin|p139r_1
 paper|139r|Casts of lead and tin|p139r_1
 paper|139r|Casts of lead and tin|p139r_1
 paper|139r|Casts of lead and tin|p139r_1
 cartons|139r|Casts of lead and tin|p139r_1
 point of gold or hard wood|139r|Casts of lead and tin|p139r_1
 carton|139r|Casts of lead and tin|p139r_1
 adapted carton|139r|Casts of lead and tin|p139r_1
 molds|139v||p139r_1
 sheets of copper|139v||p139r_1
 stirrup or screw of iron|139v||p139r_1
 pestled|139v|Cast of wax to represent an animal that one has not got|p139v_1
 linen|139v|Cast of wax to represent an animal that one has not got|p139v_1
 sleeve|139v|Cast of wax to represent an animal that one has not got|p139v_1
 bowl with handles|139v|Cast of wax to represent an animal that one has not got|p139v_1
 little stick|139v|Cast of wax to represent an animal that one has not got|p139v_1
 mold|139v|Cast of wax to represent an animal that one has not got|p139v_1
 little stick|139v|Cast of wax to represent an animal that one has not got|p139v_1
 mold|139v|Cast of wax to represent an animal that one has not got|p139v_1
 mold a noyau|139v|Cast of wax to represent an animal that one has not got|p139v_1
 pestled|139v|Cast of wax to represent an animal that one has not got|p139v_1
 mold|139v|Cast of wax to represent an animal that one has not got|p139v_1
 candle|139v|Cast of wax to represent an animal that one has not got|p139v_1
 mold|140r||p139v_1
 mold which is of white plaster|140r||p139v_1
 finger|140r||p139v_1
 mold|140r||p139v_1
 mold|140r||p139v_1
 mold|140r||p139v_1
 molds|140r||p139v_1
 mold|140r||p139v_1
 hot slate|140r||p139v_1
 candle|140r||p139v_1
 hot penknife|140r||p139v_1
 stick|140r||p139v_1
 taper|140r||p139v_1
 brazier|140v|For casting in sulfur|p140v_1
 oven|140v|Molding and shrinking a large figure|p140v_2
 oven|140v|Molding and shrinking a large figure|p140v_2
 mold|140v|Cast of lead and tin in plaster|p140v_3
 mold|140v|Cast of lead and tin in plaster|p140v_3
 molds|140v|Cast of lead and tin in plaster|p140v_3
 mold|140v|Cast of lead and tin in plaster|p140v_3
 mold|140v|Cast of lead and tin in plaster|p140v_3
 finger|140v|Cast of lead and tin in plaster|p140v_3
 hot iron|141r|Molding a crayfish|p141r_1
 mold|141r|Molding a crayfish|p141r_1
 mold|141r|Molding a crayfish|p141r_1
